59981d7b0cbccf06255d4d1c,सुबोध,perspicuous,438
59981d7b0cbccf06255d4cba,उचित,pertinent,439
59981d7b0cbccf06255d4d5b,सोचना,peruse,440
59981d7b0cbccf06255d4d46,फैलाना,pervade,441
59981d7b0cbccf06255d4ce4,पत्थर बनाना,petrify,442
59981d7b0cbccf06255d4d1d,ढीठ,petulant,443
59981d7b0cbccf06255d4cbb,परोपकार,philanthropy,444
59981d7b0cbccf06255d4d5c,अशिक्षित,philistine,445
59981d7b0cbccf06255d4d47,सुस्त,phlegmatic,446
59981d7b0cbccf06255d4ce5,पाखंडी,picaresque,447
59981d7b0cbccf06255d4d1e,बहुरंगा,pied,448
59981d7b0cbccf06255d4cbc,निंदा करना,pillory,449
59981d7b0cbccf06255d4d5d,विलाप करना,pine,450
59981d7b0cbccf06255d4d48,पवित्र,pious,451
59981d7b0cbccf06255d4ce6,उत्तेजकता,piquant,452
59981d7b0cbccf06255d4d1f,अनादर करना,pique,453
59981d7b0cbccf06255d4cbd,सार,pith,454
59981d7b0cbccf06255d4d5e,केंद्रीय,pivotal,455
59981d7b0cbccf06255d4d64,दर्दनाक,plaintive,456
59981d7b0cbccf06255d4ce7,धातु का सजा हुआ टुकड़ा,plaque,457
59981d7b0cbccf06255d4d20,साधारण बात,platitude,458
59981d7b0cbccf06255d4cbe,सर्वसाधारण,plebeian,459
59981d7b0cbccf06255d4d5f,बहुतायत,plethora,460
59981d7b0cbccf06255d4d65,लचीला,pliant,461
59981d7b0cbccf06255d4ce8,धीरे-धीरे काम करना,plod,462
59981d7b0cbccf06255d4d21,लंब,plumb,463
59981d7b0cbccf06255d4cbf,मार्मिक,poignant,464
59981d7b0cbccf06255d4d60,विवादात्मक,polemical,465
59981d7b0cbccf06255d4d66,कष्टकारक,ponderous,466
59981d7b0cbccf06255d4ce9,चेतावनी,portent,467
59981d7b0cbccf06255d4d22,चूं-चूं करना,prattle,468
59981d7b0cbccf06255d4cc0,प्रस्तावना,preamble,469
59981d7b0cbccf06255d4d61,अनिश्चित,precarious,470
59981d7b0cbccf06255d4d67,नियम,precept,471
59981d7b0cbccf06255d4cea,तेज़,precipitous,472
59981d7b0cbccf06255d4d23,बंद करना,preclude,473
59981d7b0cbccf06255d4cc1,असामयिक,precocious,474
59981d7b0cbccf06255d4d62,अग्रगामी,precursor,475
59981d7b0cbccf06255d4d68,पूर्वाभिरुचि,predilection,476
59981d7b0cbccf06255d4ceb,आत्मसंतुष्ट होना,preen,477
59981d7b0cbccf06255d4d24,प्रधानता,preponderance,478
59981d7b0cbccf06255d4cc2,पूर्व-सूचना,presage,479
59981d7b0cbccf06255d4d63,पूर्वज्ञान रखनेवाला,prescient,480
59981d7b0cbccf06255d4d69,अनुमान,presumption,481
59981d7b0cbccf06255d4d75,अलौकिक,preternatural,482
59981d7b0cbccf06255d4d6d,छलकपट,prevaricate,483
59981d7b0cbccf06255d4d71,स्वच्छ,prim,484
59981d7b0cbccf06255d4d79,निर्मल,pristine,485
59981d7b0cbccf06255d4d6a,ईमानदारी,probity,486
59981d7b0cbccf06255d4d76,झुकाव,proclivity,487
59981d7b0cbccf06255d4d6e,टालमटोल,procrastination,488
59981d7b0cbccf06255d4d72,अद्भुत,prodigious,489
59981d7b0cbccf06255d4d7a,अपवित्र,profane,490
59981d7b0cbccf06255d4d6b,दुश्चरित्र,profligate ,491
59981d7b0cbccf06255d4d77,पैदा करना,proliferate,492
59981d7b0cbccf06255d4d6f,उपजाऊ,prolific,493
59981d7b0cbccf06255d4d73,विस्तृत,prolix,494
59981d7b0cbccf06255d4d7b,झुकाव,propensity,495
59981d7b0cbccf06255d4d6c,पड़ोस,propinquity,496
59981d7b0cbccf06255d4d78,संतुष्ट करना,propitiate,497
59981d7b0cbccf06255d4d70,अनुकूल,propitious,498
59981d7b0cbccf06255d4d74,देश से निकालना,proscribe,499
59981d7b0cbccf06255d4d7c,फुसलाना,proselytize,500
